arrest_id,dob,sex,arrest_timestamp,incident_offense,ucrcode,charge,charge_description,district,beat,neighborhood,person_id,harm_score,incident_id,first_name,last_name,race,middle_name,latitude,longitude,street,city,zipcode,county,state
1855,10/8/2000,M,4/7/2016 4:05,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,119,,15647,1,,James,Ambriz,HISPANIC,Mark,35.851,-78.894,5000 NC 55 HWY,CARY,,Wake County,NC
562,12/23/1976,F,1/13/2017 4:17,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,TCAP ZONE,14889,1,,Cristina,Nguyen,ASIAN,Reina,35.791,-78.782,8000 CHAPEL HILL RD,CARY,,Wake County,NC
612,4/23/2001,M,12/29/2016 19:02,Motor Vehicle Theft,710,MOTOR VEHICLE AUTO,Mv Theft - Auto,D3,118,COVENTRY WOODS,14912,1,,Kenneth,Smith,WHITE,Tommy,35.74,-78.751,200 BRISBANE WOODS WAY,CARY,,Wake County,NC
864,7/29/1996,M,11/4/2016 23:25,Weapons,1530,WEAPONS VIOLATION 1530A,Weapons - Possessing/Concealing,D2,119,,7345,14,,Louis,Barlow,BLACK,Larry,35.84,-78.886,4000 NC 55 HWY/NC 540,CARY,,Wake County,NC
6720,8/26/1984,F,10/11/2013 22:30,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D2,119,PANTHER CREEK HIGH SCHOOL,18352,1,,Carla,Walker,WHITE,Vicki,35.83,-78.889,6000 MCCRIMMON PKWY,CARY,,Wake County,NC
1105,10/25/1967,M,9/2/2016 17:39,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,117,PARK VILLAGE,15223,1,,Justin,Barnes,WHITE,Andrew,35.773,-78.847,200 HALLS MILL DR,CARY,,Wake County,NC
2163,5/28/2003,M,1/30/2016 1:30,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,,15858,1,,Keith,Harris,WHITE,Juan,35.809,-78.781,1000 N. HARRISON AVE,CARY,,Wake County,NC
2833,12/8/2006,F,9/11/2015 2:02,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,115,,16239,1,,Alisia,Rube,WHITE,Janet,35.738,-78.78,7000 TRYON RD,CARY,,Wake County,NC
2928,3/29/1999,M,8/23/2015 8:35,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,118,WALNUT PLAZA,16296,3,,Robert,Stevens,BLACK,Derrick,35.758,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
3267,8/6/2005,M,6/17/2015 21:50,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,116,CRESCENT COMMONS SHOP CENTER,16478,3,,Matthew,Shepherd,WHITE,Thomas,35.737,-78.782,2000 KILDAIRE FARM RD,CARY,,Wake County,NC
3494,11/30/1997,M,5/10/2015 5:25,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,HIGHLAND PARK DUPLEX,5721,1,,Fred,Isom,WHITE,Domingo,35.795,-78.773,600 BRANNIFF DR,CARY,,Wake County,NC
3884,5/21/1964,M,2/19/2015 22:30,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,118,SOUTHEAST ZONE,16829,5,,Earl,Alred,BLACK,Andrew,35.759,-78.744,1000 WALNUT ST,CARY,,Wake County,NC
4196,10/3/1980,M,12/13/2014 1:00,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,121,,16992,1,,Vincent,Mendenhall,WHITE,Ernesto,35.79,-78.83,1000 HIGH HOUSE RD/SUMMER LAKES DR,CARY,,Wake County,NC
4795,11/14/1998,F,8/25/2014 21:32,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,118,CENTRUM AT CROSSROADS,17319,3,,Billie,Sousa,WHITE,Lisa,35.753,-78.741,2000 WALNUT ST,CARY,,Wake County,NC
7162,7/11/1962,F,8/4/2013 15:08,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D2,119,VILLAGE SQUARE AT AMBERLY,14587,8,,Stacey,Mclearen,WHITE,Mary,35.832,-78.91,4000 OVERCUP OAK LN,CARY,,Wake County,NC
7174,5/14/2009,M,8/3/2013 22:33,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D2,121,BRADFORD,18602,8,,William,Saltmarsh,WHITE,Ryan,35.796,-78.845,2000 DAVIS DR,CARY,,Wake County,NC
7219,12/4/1984,M,7/26/2013 22:17,Larceny,640,LARCENY - FROM MV 0640,Larceny - From Motor Vehicle,D2,121,MARQ AT WESTON,12888,8,,Ted,Hampton,WHITE,Dustin,35.822,-78.857,7000 MCCRIMMON PKWY,CARY,,Wake County,NC
3476,9/4/1983,F,5/13/2015 14:18,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,120,TANGLEWOOD,11979,6,,Janice,Hamilton,BLACK,Bobbie,35.769,-78.769,500 N BENSON CT,CARY,,Wake County,NC
3477,11/30/1979,M,5/13/2015 14:18,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,120,TANGLEWOOD,16606,6,,Palmer,Farb,WHITE,David,35.769,-78.769,500 N BENSON CT,CARY,,Wake County,NC
4641,6/3/1984,M,9/21/2014 17:40,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D1,120,CARY TOWNE CENTER,17224,3,,Kenneth,Parks,WHITE,Raymon,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
7229,2/6/1980,F,7/25/2013 5:08,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D1,113,TCAP ZONE,18638,8,,Catherine,Seigneur,WHITE,Myrna,35.791,-78.782,8000 CHAPEL HILL RD,CARY,,Wake County,NC
8452,8/30/1998,M,1/3/2013 19:16,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D2,121,GREEN HOPE HIGH SCHOOL,13767,8,,Warner,Livigni,WHITE,Stanton,35.805,-78.866,300 FAYETTEVILLE ST,RALEIGH,,Wake County,NC
1456,7/11/1985,M,6/17/2016 23:32,Larceny,640,LARCENY - FROM MV 0640,Larceny - From Motor Vehicle,D2,122,WELDON RIDGE,14850,8,,James,Schaefer,WHITE,Eric,35.803,-78.912,300 POWERS FERRY RD,CARY,,Wake County,NC
1659,3/9/1994,F,5/11/2016 21:15,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,116,MILL POND VILLAGE,1828,13,,Tammy,Nash,WHITE,Reba,35.706,-78.796,3000 KILDAIRE FARM RD,CARY,,Wake County,NC
2844,1/28/1975,F,9/9/2015 3:18,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D1,111,HARRISON PARK,7957,1,,Maude,Kelley,WHITE,Rose,35.83,-78.768,1000 N HARRISON AV,CARY,,Wake County,NC
4969,9/7/1989,F,7/25/2014 16:25,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D3,112,STONEHAVEN,17420,6,,Dora,Godoy,HISPANIC,Rosa,35.757,-78.765, DJJDP,RALEIGH,,Wake County,NC
2864,10/12/1980,F,9/3/2015 15:55,Drugs,1834,DRUG VIOLATIONS 1834,Drugs - Equipment/Paraphernalia Possess/Conceal,D1,114,CARY ELEMENTARY SCHOOL,16260,3,,Bee,Matlock,WHITE,Lashandra,35.782,-78.781,100 DRY AV,CARY,,Wake County,NC
5663,8/29/1975,F,4/6/2014 15:50,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,117,EVERGEEN,17786,5,,Amy,Sanfilipo,WHITE,Margaret,35.767,-78.829,100 LONDON PLAIN CT,CARY,,Wake County,NC
6035,12/15/1972,M,2/5/2014 17:38,Family Offenses,2040,FAMILY OFFENSE 2040A,Family Offense - Child Abuse (Non-Assaultive),D1,113,PLANTATIONS OF NORTHWOOD,13908,1,,Julio,Santiago,HISPANIC,Darryl,35.796,-78.78,700 NORTHAMPTON DR,CARY,,Wake County,NC
6150,1/16/1989,M,1/13/2014 14:54,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,,,,13474,5,,Jeff,Jonesdavis,BLACK,Lemuel,,, US-1 N,CARY,,Wake County,NC
6413,12/14/1990,F,11/26/2013 18:23,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,118,WALNUT PLAZA,18193,3,,Kathleen,Meissner,WHITE,Denise,35.758,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
934,1/2/1969,M,10/16/2016 2:41,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,120,CARY VILLAGE SQUARE,753,6,,Antonio,Sanchezramirez,BLACK,Josh,35.776,-78.766,1000 RYAN RD,CARY,,Wake County,NC
279,8/28/1998,M,3/20/2017 11:17,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,116,REGENCY PARK,14724,5,,James,Callahan,BLACK,John,35.732,-78.788,3000 REGENCY PKWY,CARY,,Wake County,NC
396,7/4/1984,F,2/21/2017 3:07,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D2,117,WEST PARK PLACE SHOP CENTER,13021,5,,Tamika,Wilson,WHITE,Shirley,35.787,-78.87,2000 NC 55 HWY,CARY,,Wake County,NC
497,6/28/2003,F,1/30/2017 4:34,All Other Offenses,2690,ALL OTHER 2690A,All Other,D1,114,MONTCLAIR,14847,1,,Christina,Stapleton,WHITE,Mary,35.784,-78.786,300 RIDGECREST RD,CARY,,Wake County,NC
5748,5/13/2012,M,3/21/2014 0:45,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,111,,17825,6,,Hector,Hunt,WHITE,Richard,35.813,-78.798,100 WINFAIR DR,CARY,,Wake County,NC
4979,1/10/1970,M,7/25/2014 15:30,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,118,,9557,3,,Jeffrey,Morelli,WHITE,Jon,,,2000 WALNUT ST,CARY,,Wake County,NC
1680,6/4/1975,F,5/10/2016 0:16,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D3,112,IVY MEADOWS,15562,1,,Mary,Curry,WHITE,Caridad,35.775,-78.752,900 IVY LN,CARY,,Wake County,NC
1738,2/10/1986,F,5/1/2016 6:14,All Other Offenses,2690,ALL OTHER 2690A,All Other,D3,118,CROSSROADS CORPORATION PARK,15593,1,,Angela,Garibaldi,WHITE,Vicki,35.756,-78.736,100 COLUMBUS AVE,CARY,,Wake County,NC
2531,8/21/1997,M,11/12/2015 6:25,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,114,BELL PRESTON RESERVE APTS,16054,5,,Steven,Lopez,HISPANIC,Kevin,35.797,-78.813,1000 EDENHURST AV,CARY,,Wake County,NC
2680,6/19/1996,M,10/13/2015 23:08,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,113,LANDMARK AT EAGLE LANDING,16157,5,,Bertram,Shafer,WHITE,Micheal,35.804,-78.777,100 HIDDEN OAKS DR,CARY,,Wake County,NC
3227,11/2/1994,M,6/27/2015 8:50,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,116,SOUTH ZONE,16456,5,,Gary,Mckenna,WHITE,Clifford,35.703,-78.787,3000 TEN TEN RD,CARY,,Wake County,NC
3333,12/8/2008,M,6/5/2015 15:27,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,111,NORTH ZONE,16520,5,,Kevin,Diebel,WHITE,Wayne,35.831,-78.765,1000 N. HARRISON AVE,CARY,,Wake County,NC
4898,1/5/2000,F,8/9/2014 2:07,Simple Assault,810,SIMPLE ASSAULT 0810A,Assault - Simple Physical,D2,119,WATERFORD AT CARY PARK,17383,17,,Alice,Thomsen,WHITE,Rene,35.813,-78.904,300 WATERFORD LAKE DR,CARY,,Wake County,NC
3998,12/15/1988,M,1/27/2015 23:21,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,112,JESUS CHRIST OF LATER DAY SAIN,16887,5,,George,Denton,WHITE,Donald,35.754,-78.773,1000 SEABROOK AV,CARY,,Wake County,NC
4808,6/12/1989,M,8/23/2014 4:40,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,116,,17327,5,,Samuel,Craig,BLACK,Marion,,, US 1N/ I 40E,CARY,,Wake County,NC
222,8/3/1982,F,4/3/2017 19:53,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,114,DRY PROPERTY,13031,5,,Pamela,Lorenzo,HISPANIC,Beverly,35.782,-78.784,400 PAGE ST,CARY,,Wake County,NC
6098,8/9/1967,F,1/23/2014 19:35,All Other Offenses,2670,ALL OTHER 2670A,All Other - Trespassing,D3,112,VILLAGE AT BUCK JONES,18021,1,,Kaitlyn,Plotner,WHITE,Jaunita,35.769,-78.741,1000 BUCK JONES RD,CARY,,Wake County,NC
1558,12/11/1998,F,5/28/2016 18:18,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,112,WILLIAMSBURG MANOR,13662,5,,Hanh,Murphy,WHITE,Cynthia,35.765,-78.748,1000 DONALDSON DR,CARY,,Wake County,NC
7939,5/25/1970,M,3/28/2013 22:22,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D3,112,SALTBOX VILLAGE,4694,5,,Carlos,Mead,BLACK,Marvin,35.762,-78.782,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
8320,7/27/1983,M,1/24/2013 2:00,All Other Offenses,2690,ALL OTHER 2690A,All Other,D2,117,CANDLEWOOD,19212,1,,Luciano,Chaganti,WHITE,William,35.785,-78.832,100 CHATFIELD CT,CARY,,Wake County,NC
5779,12/22/1974,M,3/16/2014 4:46,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D3,112,,16410,1,,Evan,Raths,WHITE,Patrick,35.77,-78.761,1000 WALNUT ST/CARY TOWNE CENTER,CARY,,Wake County,NC
137,10/26/1965,F,4/21/2017 20:10,All Other Offenses,9999,14-444/B,Intoxicated And Disruptive,D1,111,RDU CENTER,9622,5,,Donella,Gonzalez,HISPANIC,Nida,35.851,-78.795,1000 RDU CENTER DR,CARY,,Wake County,NC
196,8/28/1999,F,4/7/2017 20:48,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,118,,14679,1,,Elaine,Loong,WHITE,Megan,35.758,-78.742,1000 KILDAIRE FARM RD,CARY,,Wake County,NC
290,6/17/1993,F,3/17/2017 23:20,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,120,CENTRAL ZONE,14731,1,,Maricela,Presley,WHITE,Patricia,35.789,-78.748,1000 E CHATHAM ST/TRAVIS PARK DR,CARY,,Wake County,NC
374,6/20/1959,F,2/27/2017 23:35,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,121,,14783,1,,Betty,Foley,WHITE,Nellie,,, COMMON WALK CIR,CARY,,Wake County,NC
589,2/17/2001,M,1/4/2017 13:47,All Other Offenses,4010,ALL OTHER 4010A,All Other - All Traffic Except Dwi (Non-Ucr),D1,120,,4090,1,,Jeffrey,Milak,WHITE,Steven,35.775,-78.762,800 CARY TOWNE BLVD/PRINCIPAL LN,CARY,,Wake County,NC
658,5/5/1994,M,12/18/2016 18:54,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,111,CHESAPEAKE CONDOMINIUMS,14939,5,,Kyle,Alexander,WHITE,Kenneth,35.812,-78.786,400 GOOSENECK DR,CARY,,Wake County,NC
837,1/9/1964,M,11/12/2016 19:49,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,111,,15056,1,,Keith,Hester,WHITE,Charles,35.83,-78.766,1000 N HARRISON AV,CARY,,Wake County,NC
1141,8/30/1998,M,8/24/2016 23:45,Embezzlement,1290,EMBEZZLEMENT 1290A,Embezzlement - All Other,D1,113,CENTRAL ZONE,15244,1,,Nickolas,Hebert,WHITE,Glenn,35.794,-78.762,1000 NE MAYNARD RD,CARY,,Wake County,NC
1212,6/5/1989,M,8/2/2016 17:00,Embezzlement,1290,EMBEZZLEMENT 1290A,Embezzlement - All Other,D3,116,CRESCENT COMMONS SHOP CENTER,15297,1,,Wayne,Knochel,WHITE,Dave,35.737,-78.782,2000 KILDAIRE FARM RD,CARY,,Wake County,NC
1444,11/11/1968,M,6/19/2016 17:45,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D1,120,CARY TOWNE CENTER,2915,3,,Clifford,Schneider,WHITE,Thomas,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
1503,4/26/1990,M,6/8/2016 12:00,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D3,116,WEST LAKE MIDDLE SCHOOL,15462,6,,Robert,Perkins,WHITE,Wayne,35.66,-78.76,4000 WEST LAKE RD,CARY,,Wake County,NC
1655,8/31/2001,M,5/12/2016 4:40,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,RAL,RALW,COUNTY JURISDICTION,15548,1,,Eugene,Jones,WHITE,Leo,35.773,-78.736,600 BUCK JONES RD/FARM GATE RD,RALEIGH,,Wake County,NC
1849,2/23/1985,F,4/8/2016 4:03,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D2,117,PARKWAY POINTE SHOP CENTER,13391,1,,Angel,Tinsley,BLACK,Janice,35.763,-78.82,2000 SW CARY PKWY,CARY,,Wake County,NC
2118,1/10/1986,M,2/5/2016 16:16,Fraud,1120,FRAUD 1120A,Fraud - Obtaining Property By False Pretense,D1,120,CARY TOWNE CENTER,15827,1,,Leonard,Loe,WHITE,Mark,35.773,-78.759,1000 WALNUT ST,CARY,,Wake County,NC
2189,3/1/1970,F,1/25/2016 16:30,Sex Offenses,1620,PROSTITTUTION 1620A,Prostitution - Assisting/Promoting Vice,D2,117,PARK VILLAGE,15871,16,,Bobbie,Downey,WHITE,Hermelinda,35.773,-78.857,3000 HAMMOND RD,RALEIGH,,Wake County,NC
2610,1/23/1987,F,10/26/2015 22:07,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D3,118,WALNUT PLAZA,16112,8,,Keely,Long,WHITE,Carolyn,35.756,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
2623,7/21/2002,M,10/21/2015 20:27,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D1,120,MOBILE ESTATES,3482,5,,Richard,Campos,HISPANIC,Ty,35.787,-78.762,100 DUKE ST,CARY,,Wake County,NC
3042,9/22/1984,M,8/1/2015 22:01,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,112,,16361,1,,Joseph,Hershberger,BLACK,William,35.763,-78.747,1000 WALNUT ST,CARY,,Wake County,NC
3110,4/8/1999,F,7/17/2015 3:56,Larceny,650,LARCENY - AUTO PARTS 0650,Larceny - Auto Parts/Accessories,D1,114,BRIARCLIFF,16401,8,,Tiffany,Calderon,HISPANIC,Brittney,35.771,-78.787,100 SEDGEBROOK DR,CARY,,Wake County,NC
3380,10/31/1990,F,5/28/2015 21:30,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,APEX,APEX,COUNTY JURISDICTION,16550,1,,Nancy,Brown,WHITE,Karen,35.745,-78.819,100 MACGREGOR PINES DR/LAKE PINE DR,CARY,,Wake County,NC
3569,2/15/1991,F,4/23/2015 18:06,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D3,118,WALNUT PLAZA,16664,8,,Dolores,Martinez,HISPANIC,Michele,35.758,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
3805,6/23/1989,M,3/6/2015 16:41,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,117,BROOKGREEN,16787,5,,Brandon,Moses,WHITE,William,35.765,-78.821,100 ROMAINE CT,CARY,,Wake County,NC
3834,5/10/1966,M,2/28/2015 17:31,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D3,118,SOUTHEAST ZONE,6407,1,,Joey,Wilson,WHITE,Cecil,35.753,-78.739,2000 WALNUT ST,CARY,,Wake County,NC
1137,10/26/1998,M,8/26/2016 1:39,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),WAKE,WAKE,,2419,11,,Homer,Cervantes,HISPANIC,Ulysses,35.86,-78.893,5000 NC 55 HWY/KIT CREEK RD,CARY,,Wake County,NC
4132,7/1/1970,F,12/31/2014 20:00,Alcohol Offenses,2230,LIQUOR LAW VIOL 2230A,Liquor - Illegal Sale To Minors,D1,113,TOWN HALL CAMPUS,4171,1,,June,Frazier,WHITE,Judy,35.789,-78.779,900 HIGH HOUSE RD,CARY,,Wake County,NC
4265,3/19/1938,F,12/2/2014 10:14,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D2,119,BEXLEY AT TRIANGLE PARK,17024,5,,Emily,Wilson,WHITE,Mildred,35.855,-78.897,2000 TALKING ROCK DR,CARY,,Wake County,NC
4457,3/31/1997,M,10/23/2014 23:21,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,120,IRONGATE,17126,1,,Walter,Schmitt,WHITE,Lonnie,35.783,-78.77,500 MAYODAN DR,CARY,,Wake County,NC
4963,11/17/1986,M,7/26/2014 1:30,Alcohol Offenses,2100,20-138.3,Traffic - Dwi - Provisional Licensee,RAL,RALW,COUNTY JURISDICTION,11700,1,,Marcellus,Betts,WHITE,Richard,35.788,-78.742,6000 HILLSBOROUGH ST/BASHFORD RD,RALEIGH,,Wake County,NC
5036,4/11/1999,F,7/14/2014 17:01,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D3,118,WINSOR AT TRYON VILLAGE,17456,5,,Sheila,Collins,WHITE,Eden,35.749,-78.745,5000 WOODFIELD LAKE RD,CARY,,Wake County,NC
5706,11/10/1990,F,3/28/2014 16:47,Larceny,630,LARCENY - SHOPLIFT 0630,Larceny - Shoplifting,D3,118,WALNUT PLAZA,17808,3,,Helen,Mccray,WHITE,Annette,35.758,-78.741,2000 WALNUT ST,CARY,,Wake County,NC
5767,10/27/1989,M,3/19/2014 23:59,Stolen Property,1330,STOLEN PROPERTY 1330A,Stolen Property - Possessing/Concealing,WAKE,WAKE,,8172,8,,Eloy,Delgado,HISPANIC,Florentino,35.839,-78.885,1 NC 55 HWY TO NC 540 RAMP/NC 55 HWY,CARY,,Wake County,NC
5850,5/22/1998,M,3/5/2014 2:46,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,113,HARRISON POINTE SHOP CENTER,17882,1,,William,Braun,WHITE,Chris,35.803,-78.778,200 NE MAYNARD RD,CARY,,Wake County,NC
6112,12/17/1972,F,1/20/2014 3:10,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,111,AMBERTON AT STONEWATER,17840,1,,Latoyia,Soliday,WHITE,Dawn,35.821,-78.778,300 SILVERBERRY CT,CARY,,Wake County,NC
6440,8/7/1996,M,11/23/2013 12:40,Fraud,1190,FRAUD 1190A,Fraud - All Other Fraud,D3,116,WAVERLY PLACE,12488,1,,Derick,Coker,WHITE,Brett,35.736,-78.778,100 NEW WAVERLY PL,CARY,,Wake County,NC
6540,11/16/1989,F,11/9/2013 2:48,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,,,,18255,1,,Shenika,Rodriguez,HISPANIC,Cynthia,35.851,-78.643,5000 SIX FORKS RD/SHELLEY RD,RALEIGH,,Wake County,NC
6630,1/29/1987,M,10/24/2013 14:44,Larceny,690,LARCENY - OTHER 0690,Larceny - All Other,D3,116,MIDDLE CREEK HIGH SCHOOL,18306,8,,Anthony,Olson,WHITE,Charles,35.666,-78.76,100 MIDDLE CREEK PARK AV,CARY,,Wake County,NC
6690,3/10/1958,M,10/16/2013 17:01,Simple Assault,890,SIMPLE ASSLT OTHER 0890A,Assault - Simple - All Other,D1,120,CENTRAL ZONE,5997,6,,Salvador,Durst,WHITE,Richard,35.791,-78.762,800 E CHATHAM ST,CARY,,Wake County,NC
6767,8/14/2001,M,10/3/2013 22:00,All Other Offenses,4040,ALL OTHER 4040A,All Other - Non-Criminal Detainment (Non-Ucr),D1,120,GREENWOOD FOREST,3401,5,,Leo,Martin,HISPANIC,Brandon,35.772,-78.775,1000 WARREN AV,CARY,,Wake County,NC
6898,2/15/1984,M,9/15/2013 2:00,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,D1,120,MOBILE ESTATES,11059,1,,Robert,Herrera,HISPANIC,Gaylord,35.789,-78.762,100 REED ST/WACO ST,CARY,,Wake County,NC
7041,10/21/1998,F,8/24/2013 3:40,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,,,,4912,1,,Gwen,Klim,WHITE,Coreen,35.775,-78.656,1000 WESTERN BLVD/HUNT DR,RALEIGH,,Wake County,NC
7081,8/1/1968,M,8/18/2013 15:26,All Other Offenses,2640,ALL OTHER - 2640A,All Other - Warrant For Arrest,D3,118,LODGE AT CROSSROADS,18542,5,,Michael,Moore,BLACK,Gary,35.749,-78.749,1000 ESSEX FOREST DR,CARY,,Wake County,NC
7248,12/27/1993,F,7/22/2013 16:00,All Other Offenses,2640,ALL OTHER 2640A,"All Other - Contempt Of Court, Perjury, Court Violations",D1,111,BOUNDARY VILLAGE APTS,15020,5,,Paula,Hutcheson,BLACK,Candice,35.794,-78.788,500 CULPEPPER HILL CT,CARY,,Wake County,NC
8050,11/19/2006,F,3/4/2013 2:22,Larceny,640,LARCENY - FROM MV 0640,Larceny - From Motor Vehicle,D2,121,MARQ AT WESTON,13727,8,,Mae,Karn,WHITE,Kelley,35.82,-78.86,1000 WHEELWRIGHT PL,CARY,,Wake County,NC
8202,11/9/2017,F,2/13/2013 23:44,Fraud,1120,FRAUD 1120A,Fraud - Obtaining Property By False Pretense,D3,116,CRESCENT COMMONS SHOP CENTER,19154,1,,Freida,Miles,WHITE,Grace,35.737,-78.782,2000 KILDAIRE FARM RD,CARY,,Wake County,NC
8343,4/21/1979,F,1/19/2013 2:20,Alcohol Offenses,2100,DWI 2100A,Dwi - Driving While Impaired,,,,14800,1,,Bonnie,Lane,WHITE,Patricia,,,600 WADE AVE,RALEIGH,,Wake County,NC
148,10/15/2000,M,4/17/2017 13:27,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D3,116,WEST LAKE MIDDLE SCHOOL,14645,11,,Travis,Woinarowicz,WHITE,Rolland,35.66,-78.76,4000 WEST LAKE RD,CARY,,Wake County,NC
1562,4/5/1989,M,5/27/2016 23:38,Drugs,1810,1810A DRUGS,Drugs - Drug Violations (Poss./Sell/Man./Del./Trnsprt/Cult.),D3,112,WOODCREEK APARTMENTS,15496,11,,Patrick,Huang,ASIAN,Frank,35.767,-78.744,100 DARLENA CT,CARY,,Wake County,NC
4899,9/13/1991,M,8/9/2014 2:07,Vandalism,1400,VANDALISM 1400A,Vandalism - Damage To Property,D2,119,WATERFORD AT CARY PARK,7911,8,,Nathanael,Arbour,WHITE,Stanley,35.813,-78.904,300 WATERFORD LAKE DR,CARY,,Wake County,NC
